month,day,hour,FuelCategory,GroupCount,mean_TimeStamp,mean_GenMW
6,22,4,Other Renewables,12,06/22/2019 04:27:30,273.25
6,22,4,Wind,12,06/22/2019 04:27:30,242.75
6,22,5,Dual Fuel,12,06/22/2019 05:27:30,1530.08333333333
6,22,5,Hydro,12,06/22/2019 05:27:30,3401
6,22,5,Natural Gas,12,06/22/2019 05:27:30,1237
6,22,5,Nuclear,12,06/22/2019 05:27:30,5359.25
6,22,5,Other Fossil Fuels,12,06/22/2019 05:27:30,0
6,22,5,Other Renewables,12,06/22/2019 05:27:30,276.166666666667
6,22,5,Wind,12,06/22/2019 05:27:30,251.166666666667
6,22,6,Dual Fuel,12,06/22/2019 06:27:30,1548.08333333333
6,22,6,Hydro,12,06/22/2019 06:27:30,3264.41666666667
6,22,6,Natural Gas,12,06/22/2019 06:27:30,1286.66666666667
6,22,6,Nuclear,12,06/22/2019 06:27:30,5362.75
6,22,6,Other Fossil Fuels,12,06/22/2019 06:27:30,0
6,22,6,Other Renewables,12,06/22/2019 06:27:30,275
6,22,6,Wind,12,06/22/2019 06:27:30,250.166666666667
6,22,7,Dual Fuel,12,06/22/2019 07:27:30,1535.5
6,22,7,Hydro,12,06/22/2019 07:27:30,2729.25
6,22,7,Natural Gas,12,06/22/2019 07:27:30,1632.08333333333
6,22,7,Nuclear,12,06/22/2019 07:27:30,5364.75
6,22,7,Other Fossil Fuels,12,06/22/2019 07:27:30,0
6,22,7,Other Renewables,12,06/22/2019 07:27:30,280.833333333333
6,22,7,Wind,12,06/22/2019 07:27:30,203.75
6,22,8,Dual Fuel,12,06/22/2019 08:27:30,1700.91666666667
6,22,8,Hydro,12,06/22/2019 08:27:30,2754.66666666667
6,22,8,Natural Gas,12,06/22/2019 08:27:30,1853.5
6,22,8,Nuclear,12,06/22/2019 08:27:30,5364.91666666667
6,22,8,Other Fossil Fuels,12,06/22/2019 08:27:30,0
6,22,8,Other Renewables,12,06/22/2019 08:27:30,286.25
6,22,8,Wind,12,06/22/2019 08:27:30,170.666666666667
6,22,9,Dual Fuel,12,06/22/2019 09:27:30,2050.83333333333
6,22,9,Hydro,12,06/22/2019 09:27:30,2910.83333333333
6,22,9,Natural Gas,12,06/22/2019 09:27:30,2278.33333333333
6,22,9,Nuclear,12,06/22/2019 09:27:30,5365.5
6,22,9,Other Fossil Fuels,12,06/22/2019 09:27:30,0
6,22,9,Other Renewables,12,06/22/2019 09:27:30,294.333333333333
6,22,9,Wind,12,06/22/2019 09:27:30,148
6,22,10,Dual Fuel,12,06/22/2019 10:27:30,2282.41666666667
6,22,10,Hydro,12,06/22/2019 10:27:30,3326.83333333333
6,22,10,Natural Gas,12,06/22/2019 10:27:30,2626.91666666667
6,22,10,Nuclear,12,06/22/2019 10:27:30,5365.83333333333
6,22,10,Other Fossil Fuels,12,06/22/2019 10:27:30,0
6,22,10,Other Renewables,12,06/22/2019 10:27:30,297.166666666667
6,22,10,Wind,12,06/22/2019 10:27:30,200.916666666667
6,22,11,Dual Fuel,12,06/22/2019 11:27:30,2308.25
6,22,11,Hydro,12,06/22/2019 11:27:30,3282.33333333333
6,22,11,Natural Gas,12,06/22/2019 11:27:30,2639.08333333333
6,22,11,Nuclear,12,06/22/2019 11:27:30,5365.91666666667
6,22,11,Other Fossil Fuels,12,06/22/2019 11:27:30,0
6,22,11,Other Renewables,12,06/22/2019 11:27:30,301.75
6,22,11,Wind,12,06/22/2019 11:27:30,348.333333333333
6,22,12,Dual Fuel,12,06/22/2019 12:27:30,2304.08333333333
6,22,12,Hydro,12,06/22/2019 12:27:30,3299.91666666667
6,22,12,Natural Gas,12,06/22/2019 12:27:30,2577.91666666667
6,22,12,Nuclear,12,06/22/2019 12:27:30,5364.5
6,22,12,Other Fossil Fuels,12,06/22/2019 12:27:30,0
6,22,12,Other Renewables,12,06/22/2019 12:27:30,308.333333333333
6,22,12,Wind,12,06/22/2019 12:27:30,501
6,22,13,Dual Fuel,14,06/22/2019 13:26:19,2184.57142857143
6,22,13,Hydro,14,06/22/2019 13:26:19,3458.21428571429
6,22,13,Natural Gas,14,06/22/2019 13:26:19,2490.71428571429
6,22,13,Nuclear,14,06/22/2019 13:26:19,5363.35714285714
6,22,13,Other Fossil Fuels,14,06/22/2019 13:26:19,19.9285714285714
6,22,13,Other Renewables,14,06/22/2019 13:26:19,303.357142857143
6,22,13,Wind,14,06/22/2019 13:26:19,611.142857142857
6,22,14,Dual Fuel,12,06/22/2019 14:27:30,2234.08333333333
6,22,14,Hydro,12,06/22/2019 14:27:30,3558
6,22,14,Natural Gas,12,06/22/2019 14:27:30,2474.33333333333
6,22,14,Nuclear,12,06/22/2019 14:27:30,5360
6,22,14,Other Fossil Fuels,12,06/22/2019 14:27:30,49.1666666666667
6,22,14,Other Renewables,12,06/22/2019 14:27:30,298.75
6,22,14,Wind,12,06/22/2019 14:27:30,702.25
6,22,15,Dual Fuel,12,06/22/2019 15:27:30,2396.66666666667
6,22,15,Hydro,12,06/22/2019 15:27:30,3609.5
6,22,15,Natural Gas,12,06/22/2019 15:27:30,2588.75
6,22,15,Nuclear,12,06/22/2019 15:27:30,5357.91666666667
6,22,15,Other Fossil Fuels,12,06/22/2019 15:27:30,3.25
6,22,15,Other Renewables,12,06/22/2019 15:27:30,297.416666666667
6,22,15,Wind,12,06/22/2019 15:27:30,692
6,22,16,Dual Fuel,12,06/22/2019 16:27:30,2896.91666666667
6,22,16,Hydro,12,06/22/2019 16:27:30,3465.33333333333
6,22,16,Natural Gas,12,06/22/2019 16:27:30,2768.33333333333
6,22,16,Nuclear,12,06/22/2019 16:27:30,5354.91666666667
6,22,16,Other Fossil Fuels,12,06/22/2019 16:27:30,0
6,22,16,Other Renewables,12,06/22/2019 16:27:30,291.75
6,22,16,Wind,12,06/22/2019 16:27:30,692.416666666667
6,22,17,Dual Fuel,12,06/22/2019 17:27:30,2984.25
6,22,17,Hydro,12,06/22/2019 17:27:30,3482
6,22,17,Natural Gas,12,06/22/2019 17:27:30,2808.16666666667
6,22,17,Nuclear,12,06/22/2019 17:27:30,5353.41666666667
6,22,17,Other Fossil Fuels,12,06/22/2019 17:27:30,0
6,22,17,Other Renewables,12,06/22/2019 17:27:30,281.416666666667
6,22,17,Wind,12,06/22/2019 17:27:30,634.916666666667
6,22,18,Dual Fuel,12,06/22/2019 18:27:30,3028.66666666667
6,22,18,Hydro,12,06/22/2019 18:27:30,3659.5
6,22,18,Natural Gas,12,06/22/2019 18:27:30,2775.75
6,22,18,Nuclear,12,06/22/2019 18:27:30,5353.75
6,22,18,Other Fossil Fuels,12,06/22/2019 18:27:30,0
6,22,18,Other Renewables,12,06/22/2019 18:27:30,274.333333333333
6,22,18,Wind,12,06/22/2019 18:27:30,559.583333333333
6,22,19,Dual Fuel,12,06/22/2019 19:27:30,2857.41666666667
6,22,19,Hydro,12,06/22/2019 19:27:30,3797.75
6,22,19,Natural Gas,12,06/22/2019 19:27:30,2676.16666666667
6,22,19,Nuclear,12,06/22/2019 19:27:30,5359.16666666667
6,22,19,Other Fossil Fuels,12,06/22/2019 19:27:30,0
6,22,19,Other Renewables,12,06/22/2019 19:27:30,270.166666666667
6,22,19,Wind,12,06/22/2019 19:27:30,389.166666666667
6,22,20,Dual Fuel,12,06/22/2019 20:27:30,2544.33333333333
6,22,20,Hydro,12,06/22/2019 20:27:30,3808.66666666667
6,22,20,Natural Gas,12,06/22/2019 20:27:30,2505.08333333333
6,22,20,Nuclear,12,06/22/2019 20:27:30,5359.5
6,22,20,Other Fossil Fuels,12,06/22/2019 20:27:30,0
6,22,20,Other Renewables,12,06/22/2019 20:27:30,268.5
6,22,20,Wind,12,06/22/2019 20:27:30,330.916666666667
6,22,21,Dual Fuel,14,06/22/2019 21:24:41,2331.14285714286
6,22,21,Hydro,14,06/22/2019 21:24:41,3885.21428571429
6,22,21,Natural Gas,14,06/22/2019 21:24:41,2313.78571428571
6,22,21,Nuclear,14,06/22/2019 21:24:41,5357.35714285714
6,22,21,Other Fossil Fuels,14,06/22/2019 21:24:41,0
6,22,21,Other Renewables,14,06/22/2019 21:24:41,270.357142857143
6,22,21,Wind,14,06/22/2019 21:24:41,404.5
6,22,22,Dual Fuel,12,06/22/2019 22:27:30,2134.16666666667
6,22,22,Hydro,12,06/22/2019 22:27:30,3437.5
6,22,22,Natural Gas,12,06/22/2019 22:27:30,1764
6,22,22,Nuclear,12,06/22/2019 22:27:30,5359
6,22,22,Other Fossil Fuels,12,06/22/2019 22:27:30,0
6,22,22,Other Renewables,12,06/22/2019 22:27:30,272.416666666667
6,22,22,Wind,12,06/22/2019 22:27:30,469.916666666667
6,22,23,Dual Fuel,12,06/22/2019 23:27:30,1932.16666666667
6,22,23,Hydro,12,06/22/2019 23:27:30,3334.25
6,22,23,Natural Gas,12,06/22/2019 23:27:30,1606.33333333333
6,22,23,Nuclear,12,06/22/2019 23:27:30,5359.33333333333
6,22,23,Other Fossil Fuels,12,06/22/2019 23:27:30,0
6,22,23,Other Renewables,12,06/22/2019 23:27:30,271.333333333333
6,22,23,Wind,12,06/22/2019 23:27:30,452.333333333333
6,23,0,Dual Fuel,11,06/23/2019 00:30:00,1741.81818181818
6,23,0,Hydro,11,06/23/2019 00:30:00,3270.36363636364
6,23,0,Natural Gas,11,06/23/2019 00:30:00,1408.63636363636
6,23,0,Nuclear,11,06/23/2019 00:30:00,5363.45454545455
6,23,0,Other Fossil Fuels,11,06/23/2019 00:30:00,0
6,23,0,Other Renewables,11,06/23/2019 00:30:00,240.636363636364
6,23,0,Wind,11,06/23/2019 00:30:00,337.545454545455
6,23,1,Dual Fuel,10,06/23/2019 01:31:30,1326
6,23,1,Hydro,10,06/23/2019 01:31:30,3583.5
6,23,1,Natural Gas,10,06/23/2019 01:31:30,1220.9
6,23,1,Nuclear,10,06/23/2019 01:31:30,5363
6,23,1,Other Fossil Fuels,10,06/23/2019 01:31:30,0
6,23,1,Other Renewables,10,06/23/2019 01:31:30,232.9
6,23,1,Wind,10,06/23/2019 01:31:30,291.2
6,23,2,Dual Fuel,12,06/23/2019 02:27:30,1266.58333333333
6,23,2,Hydro,12,06/23/2019 02:27:30,3589.25
6,23,2,Natural Gas,12,06/23/2019 02:27:30,1210.33333333333
6,23,2,Nuclear,12,06/23/2019 02:27:30,5362.25
6,23,2,Other Fossil Fuels,12,06/23/2019 02:27:30,0
6,23,2,Other Renewables,12,06/23/2019 02:27:30,240.75
6,23,2,Wind,12,06/23/2019 02:27:30,256.25
6,23,3,Dual Fuel,12,06/23/2019 03:27:30,1224.25
6,23,3,Hydro,12,06/23/2019 03:27:30,3583.66666666667
6,23,3,Natural Gas,12,06/23/2019 03:27:30,1176.66666666667
6,23,3,Nuclear,12,06/23/2019 03:27:30,5359.83333333333
6,23,3,Other Fossil Fuels,12,06/23/2019 03:27:30,0
6,23,3,Other Renewables,12,06/23/2019 03:27:30,248.333333333333
6,23,3,Wind,12,06/23/2019 03:27:30,245.25
6,23,4,Dual Fuel,12,06/23/2019 04:27:30,1217.16666666667
6,23,4,Hydro,12,06/23/2019 04:27:30,3592.5
6,23,4,Natural Gas,12,06/23/2019 04:27:30,1177.91666666667
6,23,4,Nuclear,12,06/23/2019 04:27:30,5360
6,23,4,Other Fossil Fuels,12,06/23/2019 04:27:30,0
6,23,4,Other Renewables,12,06/23/2019 04:27:30,258.833333333333
6,23,4,Wind,12,06/23/2019 04:27:30,318.166666666667
6,23,5,Dual Fuel,12,06/23/2019 05:27:30,1260
6,23,5,Hydro,12,06/23/2019 05:27:30,3522.5
6,23,5,Natural Gas,12,06/23/2019 05:27:30,1235
6,23,5,Nuclear,12,06/23/2019 05:27:30,5357.91666666667
6,23,5,Other Fossil Fuels,12,06/23/2019 05:27:30,0
6,23,5,Other Renewables,12,06/23/2019 05:27:30,262.166666666667
6,23,5,Wind,12,06/23/2019 05:27:30,365.75
6,23,6,Dual Fuel,12,06/23/2019 06:27:30,1331.25
6,23,6,Hydro,12,06/23/2019 06:27:30,3577.75
6,23,6,Natural Gas,12,06/23/2019 06:27:30,1446.91666666667
6,23,6,Nuclear,12,06/23/2019 06:27:30,5359.41666666667
6,23,6,Other Fossil Fuels,12,06/23/2019 06:27:30,0
6,23,6,Other Renewables,12,06/23/2019 06:27:30,258
6,23,6,Wind,12,06/23/2019 06:27:30,402.75
6,23,7,Dual Fuel,12,06/23/2019 07:27:30,1400.75
6,23,7,Hydro,12,06/23/2019 07:27:30,3369.66666666667
6,23,7,Natural Gas,12,06/23/2019 07:27:30,1549.58333333333
6,23,7,Nuclear,12,06/23/2019 07:27:30,5357.91666666667
6,23,7,Other Fossil Fuels,12,06/23/2019 07:27:30,0
6,23,7,Other Renewables,12,06/23/2019 07:27:30,261.75
6,23,7,Wind,12,06/23/2019 07:27:30,211.25
6,23,8,Dual Fuel,12,06/23/2019 08:27:30,1564.58333333333
6,23,8,Hydro,12,06/23/2019 08:27:30,3063.16666666667
6,23,8,Natural Gas,12,06/23/2019 08:27:30,1645.5
6,23,8,Nuclear,12,06/23/2019 08:27:30,5357.08333333333
6,23,8,Other Fossil Fuels,12,06/23/2019 08:27:30,0.166666666666667
6,23,8,Other Renewables,12,06/23/2019 08:27:30,270.833333333333
6,23,8,Wind,12,06/23/2019 08:27:30,136.916666666667
6,23,9,Dual Fuel,12,06/23/2019 09:27:30,1557.75
6,23,9,Hydro,12,06/23/2019 09:27:30,3265.5
6,23,9,Natural Gas,12,06/23/2019 09:27:30,1844.75
6,23,9,Nuclear,12,06/23/2019 09:27:30,5355
6,23,9,Other Fossil Fuels,12,06/23/2019 09:27:30,16.25
6,23,9,Other Renewables,12,06/23/2019 09:27:30,277.75
6,23,9,Wind,12,06/23/2019 09:27:30,170.416666666667
6,23,10,Dual Fuel,12,06/23/2019 10:27:30,1683.5
6,23,10,Hydro,12,06/23/2019 10:27:30,3153.33333333333
6,23,10,Natural Gas,12,06/23/2019 10:27:30,1939.58333333333
6,23,10,Nuclear,12,06/23/2019 10:27:30,5355.08333333333
6,23,10,Other Fossil Fuels,12,06/23/2019 10:27:30,1.83333333333333
6,23,10,Other Renewables,12,06/23/2019 10:27:30,283.916666666667
6,23,10,Wind,12,06/23/2019 10:27:30,375.416666666667
6,23,11,Dual Fuel,12,06/23/2019 11:27:30,1854
6,23,11,Hydro,12,06/23/2019 11:27:30,3011.58333333333
6,23,11,Natural Gas,12,06/23/2019 11:27:30,2043.08333333333
6,23,11,Nuclear,12,06/23/2019 11:27:30,5357.25
6,23,11,Other Fossil Fuels,12,06/23/2019 11:27:30,0
6,23,11,Other Renewables,12,06/23/2019 11:27:30,286.166666666667
6,23,11,Wind,12,06/23/2019 11:27:30,537
6,23,12,Dual Fuel,12,06/23/2019 12:27:30,2186.58333333333
6,23,12,Hydro,12,06/23/2019 12:27:30,3136.41666666667
6,23,12,Natural Gas,12,06/23/2019 12:27:30,2183.41666666667
6,23,12,Nuclear,12,06/23/2019 12:27:30,5355.66666666667
6,23,12,Other Fossil Fuels,12,06/23/2019 12:27:30,0
6,23,12,Other Renewables,12,06/23/2019 12:27:30,288.666666666667
6,23,12,Wind,12,06/23/2019 12:27:30,573.583333333333
6,23,13,Dual Fuel,12,06/23/2019 13:27:30,2607.41666666667
6,23,13,Hydro,12,06/23/2019 13:27:30,3182.33333333333
6,23,13,Natural Gas,12,06/23/2019 13:27:30,2427.91666666667
6,23,13,Nuclear,12,06/23/2019 13:27:30,5352.5
6,23,13,Other Fossil Fuels,12,06/23/2019 13:27:30,0
6,23,13,Other Renewables,12,06/23/2019 13:27:30,287.25
6,23,13,Wind,12,06/23/2019 13:27:30,500.75
6,23,14,Dual Fuel,12,06/23/2019 14:27:30,2663.91666666667
6,23,14,Hydro,12,06/23/2019 14:27:30,3221
6,23,14,Natural Gas,12,06/23/2019 14:27:30,2673
6,23,14,Nuclear,12,06/23/2019 14:27:30,5349.16666666667
6,23,14,Other Fossil Fuels,12,06/23/2019 14:27:30,0
6,23,14,Other Renewables,12,06/23/2019 14:27:30,287
6,23,14,Wind,12,06/23/2019 14:27:30,552.5
6,23,15,Dual Fuel,12,06/23/2019 15:27:30,2727.16666666667
6,23,15,Hydro,12,06/23/2019 15:27:30,3260
6,23,15,Natural Gas,12,06/23/2019 15:27:30,2859.91666666667
6,23,15,Nuclear,12,06/23/2019 15:27:30,5348.08333333333
6,23,15,Other Fossil Fuels,12,06/23/2019 15:27:30,0
6,23,15,Other Renewables,12,06/23/2019 15:27:30,280.083333333333
6,23,15,Wind,12,06/23/2019 15:27:30,622.666666666667
6,23,16,Dual Fuel,18,06/23/2019 16:26:29,3071.66666666667
6,23,16,Hydro,18,06/23/2019 16:26:29,3233.38888888889
6,23,16,Natural Gas,18,06/23/2019 16:26:29,2973.22222222222
6,23,16,Nuclear,18,06/23/2019 16:26:29,5341.94444444444
6,23,16,Other Fossil Fuels,18,06/23/2019 16:26:29,0
6,23,16,Other Renewables,18,06/23/2019 16:26:29,277.555555555556
6,23,16,Wind,18,06/23/2019 16:26:29,532.666666666667
6,23,17,Dual Fuel,12,06/23/2019 17:27:30,3339.58333333333
6,23,17,Hydro,12,06/23/2019 17:27:30,3428.75
6,23,17,Natural Gas,12,06/23/2019 17:27:30,3126.91666666667
6,23,17,Nuclear,12,06/23/2019 17:27:30,5338.66666666667
6,23,17,Other Fossil Fuels,12,06/23/2019 17:27:30,0
6,23,17,Other Renewables,12,06/23/2019 17:27:30,268.916666666667
6,23,17,Wind,12,06/23/2019 17:27:30,616.5
6,23,18,Dual Fuel,12,06/23/2019 18:27:30,3298.58333333333
6,23,18,Hydro,12,06/23/2019 18:27:30,3680.08333333333
6,23,18,Natural Gas,12,06/23/2019 18:27:30,3201.58333333333
6,23,18,Nuclear,12,06/23/2019 18:27:30,5339.33333333333
6,23,18,Other Fossil Fuels,12,06/23/2019 18:27:30,0
6,23,18,Other Renewables,12,06/23/2019 18:27:30,261.25
6,23,18,Wind,12,06/23/2019 18:27:30,493.333333333333
6,23,19,Dual Fuel,12,06/23/2019 19:27:30,3471.41666666667
6,23,19,Hydro,12,06/23/2019 19:27:30,3901.75
6,23,19,Natural Gas,12,06/23/2019 19:27:30,3197.58333333333
6,23,19,Nuclear,12,06/23/2019 19:27:30,5345
6,23,19,Other Fossil Fuels,12,06/23/2019 19:27:30,0
6,23,19,Other Renewables,12,06/23/2019 19:27:30,257
6,23,19,Wind,12,06/23/2019 19:27:30,350.25
6,23,20,Dual Fuel,12,06/23/2019 20:27:30,3363.83333333333
6,23,20,Hydro,12,06/23/2019 20:27:30,3932.75
6,23,20,Natural Gas,12,06/23/2019 20:27:30,3106
6,23,20,Nuclear,12,06/23/2019 20:27:30,5348.33333333333
6,23,20,Other Fossil Fuels,12,06/23/2019 20:27:30,0
6,23,20,Other Renewables,12,06/23/2019 20:27:30,256.916666666667
6,23,20,Wind,12,06/23/2019 20:27:30,371.916666666667
6,23,21,Dual Fuel,12,06/23/2019 21:27:30,3069.16666666667
6,23,21,Hydro,12,06/23/2019 21:27:30,4074.58333333333
6,23,21,Natural Gas,12,06/23/2019 21:27:30,3067.66666666667
6,23,21,Nuclear,12,06/23/2019 21:27:30,5347.75
6,23,21,Other Fossil Fuels,12,06/23/2019 21:27:30,0
6,23,21,Other Renewables,12,06/23/2019 21:27:30,255.25
6,23,21,Wind,12,06/23/2019 21:27:30,525.166666666667
6,23,22,Dual Fuel,12,06/23/2019 22:27:30,2747.66666666667
6,23,22,Hydro,12,06/23/2019 22:27:30,4122.16666666667
6,23,22,Natural Gas,12,06/23/2019 22:27:30,2708.66666666667
6,23,22,Nuclear,12,06/23/2019 22:27:30,5350.33333333333
6,23,22,Other Fossil Fuels,12,06/23/2019 22:27:30,0
6,23,22,Other Renewables,12,06/23/2019 22:27:30,254.75
6,23,22,Wind,12,06/23/2019 22:27:30,530.416666666667
6,23,23,Dual Fuel,12,06/23/2019 23:27:30,2590.5
6,23,23,Hydro,12,06/23/2019 23:27:30,3737
6,23,23,Natural Gas,12,06/23/2019 23:27:30,2235.75
6,23,23,Nuclear,12,06/23/2019 23:27:30,5353.33333333333
6,23,23,Other Fossil Fuels,12,06/23/2019 23:27:30,0
6,23,23,Other Renewables,12,06/23/2019 23:27:30,255.916666666667
6,23,23,Wind,12,06/23/2019 23:27:30,473.166666666667
6,24,0,Dual Fuel,13,06/24/2019 00:27:33,2729.07692307692
6,24,0,Hydro,13,06/24/2019 00:27:33,3385.53846153846
6,24,0,Natural Gas,13,06/24/2019 00:27:33,1480
6,24,0,Nuclear,13,06/24/2019 00:27:33,5353
6,24,0,Other Fossil Fuels,13,06/24/2019 00:27:33,0
6,24,0,Other Renewables,13,06/24/2019 00:27:33,256
6,24,0,Wind,13,06/24/2019 00:27:33,408.769230769231
6,24,1,Dual Fuel,12,06/24/2019 01:27:30,2447
6,24,1,Hydro,12,06/24/2019 01:27:30,3004.33333333333
6,24,1,Natural Gas,12,06/24/2019 01:27:30,1476.83333333333
6,24,1,Nuclear,12,06/24/2019 01:27:30,5354.41666666667
6,24,1,Other Fossil Fuels,12,06/24/2019 01:27:30,0
6,24,1,Other Renewables,12,06/24/2019 01:27:30,254.75
6,24,1,Wind,12,06/24/2019 01:27:30,387.583333333333
6,24,2,Dual Fuel,12,06/24/2019 02:27:30,2176.41666666667
6,24,2,Hydro,12,06/24/2019 02:27:30,3195.75
6,24,2,Natural Gas,12,06/24/2019 02:27:30,1406.08333333333
6,24,2,Nuclear,12,06/24/2019 02:27:30,5353.16666666667
6,24,2,Other Fossil Fuels,12,06/24/2019 02:27:30,0
6,24,2,Other Renewables,12,06/24/2019 02:27:30,252.5
6,24,2,Wind,12,06/24/2019 02:27:30,295.666666666667
6,24,3,Dual Fuel,12,06/24/2019 03:27:30,2066.58333333333
6,24,3,Hydro,12,06/24/2019 03:27:30,3520.66666666667
6,24,3,Natural Gas,12,06/24/2019 03:27:30,1373.16666666667
6,24,3,Nuclear,12,06/24/2019 03:27:30,5352.33333333333
6,24,3,Other Fossil Fuels,12,06/24/2019 03:27:30,0
6,24,3,Other Renewables,12,06/24/2019 03:27:30,256.416666666667
6,24,3,Wind,12,06/24/2019 03:27:30,232.5
6,24,4,Dual Fuel,12,06/24/2019 04:27:30,2126.5
6,24,4,Hydro,12,06/24/2019 04:27:30,3499.08333333333
6,24,4,Natural Gas,12,06/24/2019 04:27:30,1443.58333333333
6,24,4,Nuclear,12,06/24/2019 04:27:30,5352.5
6,24,4,Other Fossil Fuels,12,06/24/2019 04:27:30,0
6,24,4,Other Renewables,12,06/24/2019 04:27:30,254.583333333333
6,24,4,Wind,12,06/24/2019 04:27:30,141.25
6,24,5,Dual Fuel,12,06/24/2019 05:27:30,2224.33333333333
6,24,5,Hydro,12,06/24/2019 05:27:30,3290.08333333333
6,24,5,Natural Gas,12,06/24/2019 05:27:30,1694.41666666667
6,24,5,Nuclear,12,06/24/2019 05:27:30,5354.25
6,24,5,Other Fossil Fuels,12,06/24/2019 05:27:30,0
6,24,5,Other Renewables,12,06/24/2019 05:27:30,256
6,24,5,Wind,12,06/24/2019 05:27:30,107.083333333333
6,24,6,Dual Fuel,12,06/24/2019 06:27:30,2393.08333333333
6,24,6,Hydro,12,06/24/2019 06:27:30,3322.41666666667
6,24,6,Natural Gas,12,06/24/2019 06:27:30,2449.58333333333
6,24,6,Nuclear,12,06/24/2019 06:27:30,5353.66666666667
6,24,6,Other Fossil Fuels,12,06/24/2019 06:27:30,0
6,24,6,Other Renewables,12,06/24/2019 06:27:30,256.416666666667
6,24,6,Wind,12,06/24/2019 06:27:30,114
6,24,7,Dual Fuel,12,06/24/2019 07:27:30,2863.66666666667
6,24,7,Hydro,12,06/24/2019 07:27:30,3564
6,24,7,Natural Gas,12,06/24/2019 07:27:30,3071.16666666667
6,24,7,Nuclear,12,06/24/2019 07:27:30,5352.66666666667
6,24,7,Other Fossil Fuels,12,06/24/2019 07:27:30,0
6,24,7,Other Renewables,12,06/24/2019 07:27:30,259.083333333333
6,24,7,Wind,12,06/24/2019 07:27:30,118.583333333333
6,24,8,Dual Fuel,12,06/24/2019 08:27:30,3390.83333333333
6,24,8,Hydro,12,06/24/2019 08:27:30,2861.83333333333
6,24,8,Natural Gas,12,06/24/2019 08:27:30,3590.16666666667
6,24,8,Nuclear,12,06/24/2019 08:27:30,5350.66666666667
6,24,8,Other Fossil Fuels,12,06/24/2019 08:27:30,0
6,24,8,Other Renewables,12,06/24/2019 08:27:30,268.75
6,24,8,Wind,12,06/24/2019 08:27:30,113.833333333333
6,24,9,Dual Fuel,12,06/24/2019 09:27:30,3611.33333333333
6,24,9,Hydro,12,06/24/2019 09:27:30,3256.58333333333
6,24,9,Natural Gas,12,06/24/2019 09:27:30,3787.5
6,24,9,Nuclear,12,06/24/2019 09:27:30,5348.33333333333
6,24,9,Other Fossil Fuels,12,06/24/2019 09:27:30,21.6666666666667
6,24,9,Other Renewables,12,06/24/2019 09:27:30,267.75
6,24,9,Wind,12,06/24/2019 09:27:30,111
6,24,10,Dual Fuel,14,06/24/2019 10:24:42,3851.35714285714
6,24,10,Hydro,14,06/24/2019 10:24:42,3383.57142857143
6,24,10,Natural Gas,14,06/24/2019 10:24:42,3936.92857142857
6,24,10,Nuclear,14,06/24/2019 10:24:42,5344.85714285714
6,24,10,Other Fossil Fuels,14,06/24/2019 10:24:42,52.4285714285714
6,24,10,Other Renewables,14,06/24/2019 10:24:42,273
6,24,10,Wind,14,06/24/2019 10:24:42,127.857142857143
6,24,11,Dual Fuel,14,06/24/2019 11:25:09,4025.14285714286
6,24,11,Hydro,14,06/24/2019 11:25:09,3423.57142857143
6,24,11,Natural Gas,14,06/24/2019 11:25:09,3958
6,24,11,Nuclear,14,06/24/2019 11:25:09,5345.28571428571
6,24,11,Other Fossil Fuels,14,06/24/2019 11:25:09,50.7857142857143
6,24,11,Other Renewables,14,06/24/2019 11:25:09,282.285714285714
6,24,11,Wind,14,06/24/2019 11:25:09,126.214285714286
6,24,12,Dual Fuel,12,06/24/2019 12:27:30,4210.5
6,24,12,Hydro,12,06/24/2019 12:27:30,3428.25
6,24,12,Natural Gas,12,06/24/2019 12:27:30,3971.91666666667
6,24,12,Nuclear,12,06/24/2019 12:27:30,5348.5
6,24,12,Other Fossil Fuels,12,06/24/2019 12:27:30,50
6,24,12,Other Renewables,12,06/24/2019 12:27:30,279.916666666667
6,24,12,Wind,12,06/24/2019 12:27:30,142
6,24,13,Dual Fuel,12,06/24/2019 13:27:30,4392.5
6,24,13,Hydro,12,06/24/2019 13:27:30,3305.83333333333
6,24,13,Natural Gas,12,06/24/2019 13:27:30,4209.75
6,24,13,Nuclear,12,06/24/2019 13:27:30,5346.58333333333
6,24,13,Other Fossil Fuels,12,06/24/2019 13:27:30,50.0833333333333
6,24,13,Other Renewables,12,06/24/2019 13:27:30,277.333333333333
6,24,13,Wind,12,06/24/2019 13:27:30,144.75
6,24,14,Dual Fuel,12,06/24/2019 14:27:30,4933.58333333333
6,24,14,Hydro,12,06/24/2019 14:27:30,3381.83333333333
6,24,14,Natural Gas,12,06/24/2019 14:27:30,4336.33333333333
6,24,14,Nuclear,12,06/24/2019 14:27:30,5344.83333333333
6,24,14,Other Fossil Fuels,12,06/24/2019 14:27:30,51.0833333333333
6,24,14,Other Renewables,12,06/24/2019 14:27:30,273.666666666667
6,24,14,Wind,12,06/24/2019 14:27:30,127.833333333333
6,24,15,Dual Fuel,12,06/24/2019 15:27:30,5062.58333333333
6,24,15,Hydro,12,06/24/2019 15:27:30,3697.66666666667
6,24,15,Natural Gas,12,06/24/2019 15:27:30,4431.58333333333
6,24,15,Nuclear,12,06/24/2019 15:27:30,5342.83333333333
6,24,15,Other Fossil Fuels,12,06/24/2019 15:27:30,51.4166666666667
